Loc Type,A,B,Source ID,AT Grp,FT Grp,AM_est,MD_est,PM_est,EV_est,EA_est,Daily_est,AT,FT,Daily_obs,AM_obs,MD_obs,PM_obs,EV_obs,EA_obs,AM_ratio,AM_diff,AM_pctdiff,AM_absdiff,AM_rmse,MD_ratio,MD_diff,MD_pctdiff,MD_absdiff,MD_rmse,PM_ratio,PM_diff,PM_pctdiff,PM_absdiff,PM_rmse,EV_ratio,EV_diff,EV_pctdiff,EV_absdiff,EV_rmse,EA_ratio,EA_diff,EA_pctdiff,EA_absdiff,EA_rmse,Daily_ratio,Daily_diff,Daily_pctdiff,Daily_absdiff,Daily_rmse,AB
SF Count,25624,25623,sfmta52,Core/CBD,Col,523.47113,1168.73035,462.49109,724.21399,128.28128,3007.1878400000005,1.0,4.0,1738.5,388.5,623.0,378.5,334.5,14.0,1.347416036036036,134.97113000000002,34.74160360360361,134.97113000000002,134.97113000000002,1.8759716693418942,545.73035,87.5971669341894,545.73035,545.73035,1.2219051254953766,83.99108999999999,22.190512549537644,83.99108999999999,83.99108999999999,2.165064245142003,389.71398999999997,116.50642451420028,389.71398999999997,389.71398999999997,9.162948571428572,114.28128000000001,816.2948571428572,114.28128000000001,114.28128000000001,1.7297600460166813,1268.6878400000005,72.97600460166814,1268.6878400000005,1268.6878400000005,25624 25623
SF Count,25623,25624,sfmta53,Core/CBD,Col,503.65948,1466.91907,621.40125,969.67139,88.31836,3649.9695500000003,1.0,4.0,2020.5,313.5,657.5,515.0,519.5,15.0,1.6065693141945772,190.15947999999997,60.65693141945773,190.15947999999997,190.15947999999997,2.231055619771863,809.4190699999999,123.1055619771863,809.4190699999999,809.4190699999999,1.206604368932039,106.40125,20.660436893203883,106.40125,106.40125,1.8665474302213667,450.17139,86.65474302213666,450.17139,450.17139,5.887890666666666,73.31836,488.78906666666666,73.31836,73.31836,1.8064684731502105,1629.4695500000003,80.64684731502105,1629.4695500000003,1629.4695500000003,25623 25624
SF Count,25624,25626,sfmta54,Core/CBD,Col,501.10947,1463.33569,618.75122,964.92139,87.75169,3635.8694600000003,1.0,4.0,2020.5,313.5,657.5,515.0,519.5,15.0,1.5984353110047846,187.60947,59.843531100478465,187.60947,187.60947,2.2256056121673007,805.8356900000001,122.56056121673005,805.8356900000001,805.8356900000001,1.2014586796116504,103.75121999999999,20.145867961165045,103.75121999999999,103.75121999999999,1.8574040230991338,445.42139,85.74040230991338,445.42139,445.42139,5.850112666666666,72.75169,485.0112666666666,72.75169,72.75169,1.7994899579312054,1615.3694600000003,79.94899579312053,1615.3694600000003,1615.3694600000003,25624 25626
SF Count,25626,25630,sfmta55,Core/CBD,Col,508.29221,1413.85803,590.7038,922.77521,85.09172,3520.72097,1.0,4.0,2020.5,313.5,657.5,515.0,519.5,15.0,1.6213467623604465,194.79221,62.13467623604466,194.79221,194.79221,2.150354418250951,756.3580300000001,115.03544182509506,756.3580300000001,756.3580300000001,1.1469976699029125,75.7038,14.699766990291263,75.7038,75.7038,1.7762756689124157,403.27521,77.62756689124159,403.27521,403.27521,5.672781333333333,70.09172,467.2781333333333,70.09172,70.09172,1.7424998614204403,1500.2209699999999,74.24998614204405,1500.2209699999999,1500.2209699999999,25626 25630
SF Count,25623,24117,sfmta57,Core/CBD,Col,194.71376,294.35818,202.5706,188.32938,15.3417,895.31362,1.0,4.0,2572.0,403.0,855.0,573.0,721.0,20.0,0.4831606947890819,-208.28624,-51.68393052109182,208.28624,208.28624,0.34427857309941523,-560.64182,-65.57214269005848,560.64182,560.64182,0.35352635253054104,-370.4294,-64.6473647469459,370.4294,370.4294,0.2612057975034674,-532.67062,-73.87942024965326,532.67062,532.67062,0.767085,-4.6583000000000006,-23.291500000000003,4.6583000000000006,4.6583000000000006,0.34810016329704513,-1676.68638,-65.18998367029549,1676.68638,1676.68638,25623 24117
SF Count,25623,24117,sfmta59,Core/CBD,Col,194.71376,294.35818,202.5706,188.32938,15.3417,895.31362,1.0,4.0,2572.0,403.0,855.0,573.0,721.0,20.0,0.4831606947890819,-208.28624,-51.68393052109182,208.28624,208.28624,0.34427857309941523,-560.64182,-65.57214269005848,560.64182,560.64182,0.35352635253054104,-370.4294,-64.6473647469459,370.4294,370.4294,0.2612057975034674,-532.67062,-73.87942024965326,532.67062,532.67062,0.767085,-4.6583000000000006,-23.291500000000003,4.6583000000000006,4.6583000000000006,0.34810016329704513,-1676.68638,-65.18998367029549,1676.68638,1676.68638,25623 24117
SF Count,24117,25623,sfmta58,Core/CBD,Col,141.26401,337.43933,261.61331,152.02687,12.51472,904.85824,1.0,4.0,1988.0,272.0,660.0,542.0,489.0,25.0,0.5193529779411765,-130.73599,-48.06470220588235,130.73599,130.73599,0.5112717121212121,-322.56067,-48.87282878787879,322.56067,322.56067,0.4826813837638377,-280.38669,-51.73186162361624,280.38669,280.38669,0.31089339468302657,-336.97312999999997,-68.91066053169733,336.97312999999997,336.97312999999997,0.5005888000000001,-12.48528,-49.94112,12.48528,12.48528,0.4551600804828974,-1083.14176,-54.483991951710266,1083.14176,1083.14176,24117 25623
SF Count,24117,25623,sfmta62,Core/CBD,Col,141.26401,337.43933,261.61331,152.02687,12.51472,904.85824,1.0,4.0,1988.0,272.0,660.0,542.0,489.0,25.0,0.5193529779411765,-130.73599,-48.06470220588235,130.73599,130.73599,0.5112717121212121,-322.56067,-48.87282878787879,322.56067,322.56067,0.4826813837638377,-280.38669,-51.73186162361624,280.38669,280.38669,0.31089339468302657,-336.97312999999997,-68.91066053169733,336.97312999999997,336.97312999999997,0.5005888000000001,-12.48528,-49.94112,12.48528,12.48528,0.4551600804828974,-1083.14176,-54.483991951710266,1083.14176,1083.14176,24117 25623
SF Count,24117,24115,sfmta60,Core/CBD,Col,393.30853,641.72943,369.41959,330.45981,43.44979,1778.36715,1.0,4.0,2443.5,408.5,859.0,555.5,590.0,30.5,0.9628115789473685,-15.191469999999981,-3.718842105263153,15.191469999999981,15.191469999999981,0.7470656926658905,-217.27057000000002,-25.293430733410943,217.27057000000002,217.27057000000002,0.6650217641764177,-186.08040999999997,-33.49782358235823,186.08040999999997,186.08040999999997,0.560101372881356,-259.54019,-43.98986271186441,259.54019,259.54019,1.4245832786885246,12.94979,42.45832786885246,12.94979,12.94979,0.7277950276243094,-665.13285,-27.22049723756906,665.13285,665.13285,24117 24115
SF Count,24115,24117,sfmta61,Core/CBD,Col,209.27419,656.02362,549.04315,310.94907,24.89272,1750.1827500000002,1.0,4.0,2420.0,296.0,771.0,583.0,743.0,27.0,0.7070073986486487,-86.72581,-29.299260135135135,86.72581,86.72581,0.8508736964980546,-114.97637999999995,-14.912630350194547,114.97637999999995,114.97637999999995,0.941754974271012,-33.95685000000003,-5.824502572898805,33.95685000000003,33.95685000000003,0.41850480484522207,-432.05093,-58.149519515477785,432.05093,432.05093,0.9219525925925927,-2.1072799999999994,-7.804740740740739,2.1072799999999994,2.1072799999999994,0.7232160123966943,-669.8172499999998,-27.67839876033057,669.8172499999998,669.8172499999998,24115 24117
SF Count,23966,23964,sfmta63,Core/CBD,Loc,554.37439,1000.48291,322.40973,502.60785,89.69193,2469.56681,1.0,11.0,1710.0,405.0,566.0,362.0,344.0,33.0,1.3688256543209876,149.37438999999995,36.88256543209875,149.37438999999995,149.37438999999995,1.7676376501766784,434.48290999999995,76.76376501766784,434.48290999999995,434.48290999999995,0.8906346132596685,-39.590269999999975,-10.936538674033143,39.590269999999975,39.590269999999975,1.461069331395349,158.60784999999998,46.10693313953488,158.60784999999998,158.60784999999998,2.717937272727273,56.69193,171.79372727272727,56.69193,56.69193,1.4441911169590642,759.5668099999998,44.41911169590642,759.5668099999998,759.5668099999998,23966 23964
SF Count,23964,23966,sfmta64,Core/CBD,Loc,379.4646,1064.33801,613.4848,797.98792,71.44772,2926.72305,1.0,11.0,619.0,77.0,189.0,129.0,205.0,19.0,4.928111688311689,302.4646,392.81116883116886,302.4646,302.4646,5.631418042328042,875.3380099999999,463.14180423280425,875.3380099999999,875.3380099999999,4.755696124031007,484.48479999999995,375.56961240310073,484.48479999999995,484.48479999999995,3.892624,592.98792,289.2624,592.98792,592.98792,3.760406315789474,52.447720000000004,276.0406315789474,52.447720000000004,52.447720000000004,4.728147092084007,2307.72305,372.81470920840064,2307.72305,2307.72305,23964 23966
SF Count,27513,27514,sfmta65,Urb,Loc,1.57946,8.26994,5.38099,19.75162,0.99404,35.97605,3.0,11.0,971.0,128.0,347.0,238.0,246.0,12.0,0.01233953125,-126.42054,-98.766046875,126.42054,126.42054,0.023832680115273775,-338.73006,-97.61673198847262,338.73006,338.73006,0.022609201680672267,-232.61901,-97.73907983193277,232.61901,232.61901,0.0802911382113821,-226.24838,-91.97088617886179,226.24838,226.24838,0.08283666666666667,-11.00596,-91.71633333333334,11.00596,11.00596,0.037050514933058706,-935.02395,-96.29494850669414,935.02395,935.02395,27513 27514
SF Count,27514,27513,sfmta66,Urb,Loc,0.66789,3.13262,0.83444,2.84417,0.19639,7.67551,3.0,11.0,487.0,52.0,167.0,90.0,161.0,17.0,0.01284403846153846,-51.33211,-98.71559615384615,51.33211,51.33211,0.01875820359281437,-163.86738,-98.12417964071855,163.86738,163.86738,0.009271555555555555,-89.16556,-99.07284444444444,89.16556,89.16556,0.017665652173913044,-158.15583,-98.2334347826087,158.15583,158.15583,0.011552352941176472,-16.80361,-98.84476470588235,16.80361,16.80361,0.015760800821355236,-479.32449,-98.42391991786448,479.32449,479.32449,27514 27513
SF Count,27541,27543,sfmta67,Urb,Loc,106.67226,292.61899,163.99042,192.51205,23.35344,779.1471599999999,3.0,11.0,1290.0,219.0,491.0,312.0,253.0,15.0,0.48708794520547943,-112.32774,-51.29120547945206,112.32774,112.32774,0.5959653564154787,-198.38101,-40.40346435845214,198.38101,198.38101,0.5256103205128205,-148.00958,-47.438967948717945,148.00958,148.00958,0.7609171936758893,-60.48795000000001,-23.90828063241107,60.48795000000001,60.48795000000001,1.5568959999999998,8.353439999999999,55.68959999999999,8.353439999999999,8.353439999999999,0.6039900465116278,-510.8528400000001,-39.60099534883722,510.8528400000001,510.8528400000001,27541 27543
SF Count,27543,27541,sfmta68,Urb,Loc,123.6349,287.93567,139.68646,196.55591,24.38374,772.19668,3.0,11.0,1096.0,217.0,415.0,232.0,216.0,16.0,0.5697460829493087,-93.3651,-43.02539170506912,93.3651,93.3651,0.6938208915662651,-127.06432999999998,-30.61791084337349,127.06432999999998,127.06432999999998,0.6020968103448276,-92.31353999999999,-39.79031896551724,92.31353999999999,92.31353999999999,0.9099810648148149,-19.44408999999999,-9.001893518518512,19.44408999999999,19.44408999999999,1.52398375,8.38374,52.398374999999994,8.38374,8.38374,0.7045590145985402,-323.80332,-29.544098540145985,323.80332,323.80332,27543 27541
SF Count,23551,23549,sfmta69,UrbBiz,Loc,3.81667,8.6,3.05,3.43333,0.26667,19.166670000000003,2.0,11.0,1056.0,217.0,410.0,206.0,147.0,76.0,0.017588341013824883,-213.18333,-98.24116589861752,213.18333,213.18333,0.02097560975609756,-401.4,-97.90243902439025,401.4,401.4,0.014805825242718446,-202.95,-98.51941747572816,202.95,202.95,0.023355986394557826,-143.56667,-97.6644013605442,143.56667,143.56667,0.0035088157894736845,-75.73333,-99.64911842105263,75.73333,75.73333,0.018150255681818186,-1036.83333,-98.18497443181818,1036.83333,1036.83333,23551 23549
SF Count,23549,23551,sfmta70,UrbBiz,Loc,4.21667,10.41667,3.25,4.78333,0.38333,23.05,2.0,11.0,1261.0,120.0,528.0,277.0,302.0,34.0,0.035138916666666666,-115.78333,-96.48610833333335,115.78333,115.78333,0.019728541666666665,-517.58333,-98.02714583333334,517.58333,517.58333,0.011732851985559567,-273.75,-98.82671480144406,273.75,273.75,0.01583884105960265,-297.21667,-98.41611589403975,297.21667,297.21667,0.011274411764705882,-33.61667,-98.87255882352942,33.61667,33.61667,0.018279143536875497,-1237.95,-98.17208564631245,1237.95,1237.95,23549 23551
SF Count,25762,25745,sfmta71,UrbBiz,Loc,314.57153,556.83417,468.57895,315.90427,14.16956,1670.0584800000001,2.0,11.0,1843.0,393.0,682.0,444.5,309.5,14.0,0.8004364631043257,-78.42847,-19.95635368956743,78.42847,78.42847,0.8164723900293255,-125.16583000000003,-18.352760997067453,125.16583000000003,125.16583000000003,1.0541708661417324,24.07895000000002,5.4170866141732334,24.07895000000002,24.07895000000002,1.020692310177706,6.404269999999997,2.069231017770597,6.404269999999997,6.404269999999997,1.0121114285714286,0.1695600000000006,1.2111428571428615,0.1695600000000006,0.1695600000000006,0.9061630385241455,-172.94151999999985,-9.38369614758545,172.94151999999985,172.94151999999985,25762 25745
SF Count,25745,25762,sfmta72,UrbBiz,Loc,144.87236,571.96869,245.22469,413.93814,39.31833,1415.32221,2.0,11.0,1424.0,275.0,466.5,345.0,327.5,10.0,0.5268085818181818,-130.12764,-47.319141818181826,130.12764,130.12764,1.226085080385852,105.46869000000004,22.608508038585217,105.46869000000004,105.46869000000004,0.7107962028985507,-99.77530999999999,-28.92037971014492,99.77530999999999,99.77530999999999,1.2639332519083968,86.43813999999998,26.39332519083969,86.43813999999998,86.43813999999998,3.931833,29.318330000000003,293.18330000000003,29.318330000000003,29.318330000000003,0.9939060463483146,-8.677789999999959,-0.6093953651685364,8.677789999999959,8.677789999999959,25745 25762
SF Count,26085,25769,sfmta73,UrbBiz,Loc,1.49513,4.08723,5.78082,10.41753,0.23333,22.014039999999998,2.0,11.0,358.0,84.0,144.0,75.0,52.0,3.0,0.017799166666666668,-82.50487,-98.22008333333333,82.50487,82.50487,0.028383541666666665,-139.91277,-97.16164583333334,139.91277,139.91277,0.07707760000000001,-69.21918,-92.29223999999999,69.21918,69.21918,0.20033711538461538,-41.58247,-79.96628846153845,41.58247,41.58247,0.07777666666666667,-2.76667,-92.22233333333332,2.76667,2.76667,0.06149173184357541,-335.98596,-93.85082681564245,335.98596,335.98596,26085 25769
SF Count,25769,26085,sfmta74,UrbBiz,Loc,2.15047,22.98911,71.46984,47.27302,0.31667,144.19911,2.0,11.0,620.0,93.0,216.0,161.0,142.0,8.0,0.023123333333333333,-90.84953,-97.68766666666667,90.84953,90.84953,0.10643106481481482,-193.01089,-89.3568935185185,193.01089,193.01089,0.44391204968944104,-89.53016,-55.608795031055905,89.53016,89.53016,0.3329085915492958,-94.72698,-66.70914084507042,94.72698,94.72698,0.03958375,-7.68333,-96.041625,7.68333,7.68333,0.23257920967741935,-475.80089,-76.74207903225806,475.80089,475.80089,25769 26085
SF Count,23617,23616,sfmta75,UrbBiz,Loc,27.28893,75.20611,25.58688,35.27542,1.80713,165.16447,2.0,11.0,1952.0,345.0,752.0,406.0,336.0,113.0,0.07909834782608696,-317.71107,-92.0901652173913,317.71107,317.71107,0.10000812499999999,-676.79389,-89.9991875,676.79389,676.79389,0.06302187192118226,-380.41312,-93.69781280788177,380.41312,380.41312,0.10498636904761904,-300.72458,-89.50136309523809,300.72458,300.72458,0.015992300884955752,-111.19287,-98.40076991150443,111.19287,111.19287,0.08461294569672131,-1786.83553,-91.53870543032787,1786.83553,1786.83553,23617 23616
SF Count,23616,23617,sfmta76,UrbBiz,Loc,246.89981,1085.84045,359.99005,789.18494,1.09295,2483.0082,2.0,11.0,1595.0,184.0,655.0,331.0,384.0,41.0,1.341846793478261,62.89981,34.18467934782608,62.89981,62.89981,1.657771679389313,430.8404499999999,65.77716793893129,430.8404499999999,430.8404499999999,1.0875832326283987,28.990049999999997,8.758323262839877,28.990049999999997,28.990049999999997,2.0551691145833333,405.18494,105.51691145833333,405.18494,405.18494,0.026657317073170733,-39.90705,-97.33426829268292,39.90705,39.90705,1.5567449529780566,888.0082000000002,55.67449529780566,888.0082000000002,888.0082000000002,23616 23617
SF Count,25741,25655,sfmta77,UrbBiz,Loc,271.59128,531.59747,352.68259,297.24652,24.07187,1477.18973,2.0,11.0,2099.0,397.0,821.5,490.5,369.5,20.5,0.6841090176322417,-125.40872000000002,-31.589098236775826,125.40872000000002,125.40872000000002,0.6471058673158856,-289.90252999999996,-35.28941326841144,289.90252999999996,289.90252999999996,0.7190266870540265,-137.81741,-28.09733129459735,137.81741,137.81741,0.8044560757780784,-72.25348000000002,-19.55439242219216,72.25348000000002,72.25348000000002,1.1742375609756097,3.5718700000000005,17.42375609756098,3.5718700000000005,3.5718700000000005,0.7037588041924726,-621.81027,-29.62411958075274,621.81027,621.81027,25741 25655
SF Count,25655,25741,sfmta78,UrbBiz,Loc,230.07021,662.66656,370.5047,374.93448,30.10626,1668.2822099999998,2.0,11.0,1697.5,273.5,653.0,405.0,350.5,15.5,0.8412073491773309,-43.42979,-15.87926508226691,43.42979,43.42979,1.0148033078101073,9.666560000000004,1.4803307810107202,9.666560000000004,9.666560000000004,0.9148264197530864,-34.495299999999986,-8.517358024691355,34.495299999999986,34.495299999999986,1.069713209700428,24.434480000000008,6.971320970042798,24.434480000000008,24.434480000000008,1.9423393548387096,14.606259999999999,94.23393548387095,14.606259999999999,14.606259999999999,0.9827877525773195,-29.21779000000015,-1.7212247422680502,29.21779000000015,29.21779000000015,25655 25741
SF Count,27648,27654,sfmta79,Urb,Loc,1.98333,4.31667,2.85,11.66667,1.05,21.866670000000003,3.0,11.0,469.5,83.5,187.0,103.5,87.5,8.0,0.023752455089820358,-81.51667,-97.62475449101797,81.51667,81.51667,0.02308379679144385,-182.68333,-97.69162032085562,182.68333,182.68333,0.02753623188405797,-100.65,-97.2463768115942,100.65,100.65,0.13333337142857143,-75.83333,-86.66666285714287,75.83333,75.83333,0.13125,-6.95,-86.875,6.95,6.95,0.04657437699680512,-447.63333,-95.34256230031949,447.63333,447.63333,27648 27654
SF Count,27654,27648,sfmta80,Urb,Loc,1.6,5.16667,4.58333,13.78333,0.8,25.93333,3.0,11.0,382.5,75.0,141.0,95.0,65.5,6.0,0.021333333333333336,-73.4,-97.86666666666667,73.4,73.4,0.03664304964539007,-135.83333,-96.33569503546099,135.83333,135.83333,0.048245578947368424,-90.41667,-95.17544210526316,90.41667,90.41667,0.21043251908396945,-51.71667,-78.95674809160306,51.71667,51.71667,0.13333333333333333,-5.2,-86.66666666666667,5.2,5.2,0.06779955555555556,-356.56667,-93.22004444444444,356.56667,356.56667,27654 27648
SF Count,21124,23948,sfmta81,Core/CBD,Loc,129.77003,144.23602,84.28545,60.08863,6.42272,424.80285,1.0,11.0,477.0,85.0,160.0,131.0,92.0,9.0,1.5267062352941176,44.77002999999999,52.670623529411756,44.77002999999999,44.77002999999999,0.9014751249999999,-15.763980000000004,-9.852487500000002,15.763980000000004,15.763980000000004,0.6434003816793893,-46.71455,-35.65996183206107,46.71455,46.71455,0.6531372826086956,-31.911369999999998,-34.68627173913043,31.911369999999998,31.911369999999998,0.7136355555555556,-2.57728,-28.636444444444443,2.57728,2.57728,0.8905720125786163,-52.19715000000002,-10.94279874213837,52.19715000000002,52.19715000000002,21124 23948
SF Count,23948,21124,sfmta82,Core/CBD,Loc,121.1202,321.51419,508.57669,213.63187,12.46622,1177.30917,1.0,11.0,2163.0,347.0,846.0,661.0,293.0,16.0,0.34904956772334295,-225.8798,-65.09504322766571,225.8798,225.8798,0.3800404137115839,-524.48581,-61.995958628841606,524.48581,524.48581,0.7694049773071104,-152.42331000000001,-23.05950226928896,152.42331000000001,152.42331000000001,0.7291190102389078,-79.36813000000001,-27.088098976109215,79.36813000000001,79.36813000000001,0.77913875,-3.53378,-22.086125000000003,3.53378,3.53378,0.5442945769764216,-985.69083,-45.570542302357836,985.69083,985.69083,23948 21124
SF Count,21296,24061,sfmta83,Core/CBD,Loc,168.50092,476.47693,191.57846,264.00211,16.7752,1117.3336199999999,1.0,11.0,2079.0,432.0,741.0,445.0,378.0,83.0,0.3900484259259259,-263.49908,-60.995157407407405,263.49908,263.49908,0.6430187989203778,-264.52307,-35.69812010796222,264.52307,264.52307,0.43051339325842697,-253.42154,-56.9486606741573,253.42154,253.42154,0.6984182804232805,-113.99788999999998,-30.158171957671954,113.99788999999998,113.99788999999998,0.202110843373494,-66.2248,-79.78891566265061,66.2248,66.2248,0.5374380086580086,-961.6663800000001,-46.256199134199136,961.6663800000001,961.6663800000001,21296 24061
